date,XS_Mean,XS_Std_dev,perc_25,perc_75,IQR,Max,Min,RF,recession
01-Jan-1970,5.54,7.44,-2.25,12.8,15.05,15.25,-5.57,7.89,100
01-Feb-1970,5.45,7.15,-1.21,12.07,13.27,15.22,-6.67,8,100
01-Mar-1970,5.29,7.18,-1.24,12.05,13.29,15.19,-6.81,7.17,100
01-Apr-1970,4.9,7.32,-2.07,12.02,14.1,15.16,-6.45,6.99,100
01-May-1970,5.4,6.83,0,12,12,15.12,-3.18,7.81,100
01-Jun-1970,5.4,6.66,0,11.98,11.98,15.08,-2.64,7.58,100
01-Jul-1970,5.43,6.48,0,11.96,11.96,15.05,-2.22,7.55,100
01-Aug-1970,5.47,6.55,0,11.94,11.94,15.02,-2.32,7.44,100
01-Sep-1970,5.35,6.56,0,11.91,11.91,15,-2.15,7.31,100
01-Oct-1970,5.14,6.59,-0.39,11.88,12.27,14.97,-2.27,7.02,100
01-Nov-1970,5.4,6.48,-0.41,11.86,12.26,14.95,-1.5,6.89,100
01-Dec-1970,5.08,6.04,-0.06,10.01,10.07,14.93,-1.42,5.9,-100
01-Jan-1971,5.33,6.41,-0.24,11.8,12.04,14.91,-1.48,5.91,-100
01-Feb-1971,5.14,6.51,-0.03,11.77,11.8,14.89,-1.9,5.61,-100
01-Mar-1971,5.2,6.54,0,11.74,11.74,14.86,-2.71,5.19,-100
01-Apr-1971,5.2,6.58,0,11.71,11.71,14.84,-2.5,4.95,-100
01-May-1971,5.16,6.54,0,11.68,11.68,14.82,-2.84,5.89,-100
01-Jun-1971,5.03,6.65,0,11.65,11.65,14.8,-3.32,6.04,-100
01-Jul-1971,4.91,6.74,0,11.61,11.61,14.77,-3.72,6.69,-100
01-Aug-1971,4.88,6.73,0,11.58,11.58,14.75,-4.07,6.79,-100
01-Sep-1971,5.09,6.62,0.56,11.55,11,14.72,-4.12,5.93,-100
01-Oct-1971,5.2,6.63,0.48,11.53,11.04,14.69,-4.15,5.82,-100
01-Nov-1971,5.52,6.47,0.34,11.5,11.16,14.67,-3.61,5.5,-100
01-Dec-1971,4.88,6.3,0.15,10.02,9.87,14.64,-4.23,5.55,-100
01-Jan-1972,4.77,6.8,-0.6,11.45,12.06,14.62,-4.65,5.34,-100
01-Feb-1972,4.85,6.82,-0.73,11.43,12.16,14.6,-4.14,5.63,-100
01-Mar-1972,4.71,6.81,-0.91,11.41,12.32,14.58,-3.79,5.51,-100
01-Apr-1972,4.56,6.74,-1.07,11.39,12.46,14.56,-2.79,5.94,-100
01-May-1972,4.89,6.65,-0.88,11.37,12.25,14.54,-2.17,5.7,-100
01-Jun-1972,4.84,6.63,-0.85,11.35,12.2,14.51,-2.09,5.65,-100
01-Jul-1972,4.76,6.59,-0.75,11.32,12.07,14.49,-2.08,5.87,-100
01-Aug-1972,4.8,6.66,-0.91,11.3,12.21,14.47,-2.25,5.85,-100
01-Sep-1972,4.88,6.77,-1.11,11.28,12.39,14.44,-2.4,6.07,-100
01-Oct-1972,4.61,6.64,-0.83,11.25,12.08,14.42,-2.34,6.13,-100
01-Nov-1972,4.91,6.63,-0.33,11.23,11.56,14.39,-2.7,6.1,-100
01-Dec-1972,4.6,6.27,-0.57,10.6,11.17,14.37,-2.62,6,-100
01-Jan-1973,4.36,6.74,-1.02,11.18,12.2,14.34,-2.89,6.13,-100
01-Feb-1973,4.69,6.7,-1.19,11.16,12.34,14.32,-2.29,6.44,-100
01-Mar-1973,5.12,6.64,-1.11,11.14,12.25,14.29,-2.38,6.62,-100
01-Apr-1973,4.65,6.46,-1.04,11.12,12.16,14.26,-2.32,6.7,-100
01-May-1973,4.88,6.56,-0.82,11.1,11.92,14.23,-2.47,6.65,-100
01-Jun-1973,4.87,6.56,-0.71,11.08,11.79,14.2,-2.44,6.72,-100
01-Jul-1973,4.32,6.61,-0.63,11.06,11.7,14.18,-2.86,6.83,-100
01-Aug-1973,4.61,6.57,-0.58,11.04,11.62,14.16,-2.72,7.72,-100
01-Sep-1973,4.82,6.46,-0.38,11.02,11.41,14.13,-2.28,7.12,-100
01-Oct-1973,4.44,6.39,-0.39,11,11.39,14.11,-2.03,6.63,-100
01-Nov-1973,4.72,6.44,-0.39,10.98,11.37,14.08,-2.07,6.7,-100
01-Dec-1973,4.64,6.07,-0.18,10.1,10.28,14.06,-2.26,6.63,100
01-Jan-1974,4.29,6.47,-0.31,10.94,11.25,14.03,-2.31,6.66,100
01-Feb-1974,4.59,6.37,-0.14,10.92,11.06,14.01,-2.15,6.71,100
01-Mar-1974,4.58,6.41,-0.05,10.9,10.95,13.98,-2.42,6.93,100
01-Apr-1974,4.42,6.34,-0,10.88,10.89,13.96,-2.53,7.5,100
01-May-1974,4.64,6.25,0,10.86,10.86,13.94,-2.21,7.91,100
01-Jun-1974,4.47,6.26,-0.04,10.84,10.87,13.92,-2.15,7.81,100
01-Jul-1974,4.65,6.17,-0.04,10.82,10.85,13.89,-2.32,8.11,100
01-Aug-1974,4.92,6.09,-0.03,10.8,10.83,13.86,-2.36,8.39,100
01-Sep-1974,4.95,6.02,-0.08,10.78,10.85,13.83,-2.14,8.35,100
01-Oct-1974,4.91,6,-0.12,10.76,10.88,13.79,-2.02,7.94,100
01-Nov-1974,5.16,5.83,0.03,10.74,10.71,13.76,-1.48,7.76,100
01-Dec-1974,5.31,5.25,0.3,9.48,9.18,13.72,-0.83,7.38,100
01-Jan-1975,5.31,5.71,0.01,10.69,10.69,13.69,-0.97,7.16,100
01-Feb-1975,5.55,5.6,0.26,10.67,10.42,13.66,-0.73,7.04,100
01-Mar-1975,5.56,5.82,-0.01,10.65,10.66,13.63,-1.38,6.8,100
01-Apr-1975,5.36,5.82,0,10.63,10.63,13.6,-1.32,7.29,-100
01-May-1975,5.91,5.7,0.3,10.69,10.4,13.57,-0.78,7.77,-100
01-Jun-1975,6.36,6.03,0.45,13.29,12.83,14.88,-0.59,7.33,-100
01-Jul-1975,6.45,5.94,0.89,13.26,12.37,15.26,-0.5,7.5,-100
01-Aug-1975,6.83,5.77,0.8,13.23,12.43,15.38,-0.53,7.83,-100
01-Sep-1975,6.8,5.55,0.91,13.2,12.29,14.51,-0.58,7.87,-100
01-Oct-1975,6.5,5.43,1.28,12.82,11.54,13.43,-0.67,8.15,-100
01-Nov-1975,4.21,6.88,-0.27,10.47,10.74,13.41,-6.53,7.43,-100
01-Dec-1975,4.46,6.24,-0.2,9.74,9.95,13.38,-5.88,7.59,-100
01-Jan-1976,3.92,7.07,-0.94,10.4,11.34,13.35,-7.03,7.23,-100
01-Feb-1976,3.53,7.22,-1.02,10.37,11.39,13.33,-7.39,7.16,-100
01-Mar-1976,3.4,7.19,-1.07,10.34,11.41,13.3,-7.07,7.34,-100
01-Apr-1976,3.33,7.15,-1.13,10.31,11.44,13.28,-6.69,7.18,-100
01-May-1976,3.04,7.26,-1.18,10.28,11.46,13.25,-6.75,7.11,-100
01-Jun-1976,3.03,7.23,-1.24,10.25,11.49,13.23,-6.49,7.49,-100
01-Jul-1976,3.78,6.67,-1.18,10.23,11.4,13.2,-6.3,7.33,-100
01-Aug-1976,3.26,7.08,-1.17,10.2,11.37,13.18,-5.96,7.21,-100
01-Sep-1976,3.29,7.09,-1.23,10.17,11.4,13.15,-6.02,6.94,-100
01-Oct-1976,3.22,7.11,-1.29,10.14,11.43,13.13,-5.89,6.75,-100
01-Nov-1976,3.36,7.04,-1.37,10.12,11.48,13.1,-5.56,6.55,-100
01-Dec-1976,3.7,6.46,-1.39,10.17,11.56,13.08,-5.09,5.92,-100
01-Jan-1977,3.84,6.53,-1.37,10.58,11.96,13.06,-4.36,5.98,-100
01-Feb-1977,3.32,6.93,-1.56,10.94,12.5,13.03,-4.51,6.78,-100
01-Mar-1977,3.41,6.88,-1.62,11.36,12.99,13.01,-4.45,6.75,-100
01-Apr-1977,3.76,6.67,-1.26,11.82,13.08,12.99,-4.5,6.68,-100
01-May-1977,3.48,6.94,-1.78,12.23,14.01,12.97,-4.54,6.69,-100
01-Jun-1977,3.52,7.01,-1.84,12.72,14.56,12.96,-4.58,6.64,-100
01-Jul-1977,3.84,6.84,-1.58,12.71,14.3,13.28,-4.6,6.52,-100
01-Aug-1977,3.63,7.08,-1.95,12.69,14.64,13.88,-4.58,6.82,-100
01-Sep-1977,3.55,7.2,-1.99,12.67,14.66,14.44,-4.61,6.79,-100
01-Oct-1977,3.92,7.03,-1.76,12.64,14.41,14.9,-4.58,6.94,-100
01-Nov-1977,3.61,7.35,-2.06,12.63,14.69,15.4,-4.6,7.3,-100
01-Dec-1977,3.76,7.03,-2.04,11.2,13.24,15.83,-4.68,7.19,-100
01-Jan-1978,3.46,7.56,-2.17,12.59,14.76,16.29,-4.74,7.38,-100
01-Feb-1978,3.48,7.63,-2.25,12.57,14.82,16.67,-4.81,7.57,-100
01-Mar-1978,3.49,7.73,-2.36,12.55,14.91,17.21,-4.86,7.68,-100
01-Apr-1978,3.56,7.78,-2.48,12.54,15.02,17.73,-4.89,7.77,-100
01-May-1978,3.62,7.81,-2.57,12.53,15.1,18.18,-4.92,7.91,-100
01-Jun-1978,3.66,7.85,-2.64,12.52,15.16,18.56,-4.9,8.08,-100
01-Jul-1978,3.76,7.81,-2.68,12.52,15.2,18.76,-4.86,8.36,-100
01-Aug-1978,3.9,7.79,-2.73,12.53,15.26,19.05,-4.81,8.28,-100
01-Sep-1978,3.94,7.78,-2.79,12.55,15.34,19.04,-4.78,8.2,-100
01-Oct-1978,3.84,7.84,-2.85,12.55,15.4,18.97,-4.77,8.32,-100
01-Nov-1978,3.73,7.91,-2.92,12.55,15.47,18.9,-4.83,8.69,-100
01-Dec-1978,4.01,7.36,-2.87,11.04,13.9,18.68,-4.8,8.76,-100
01-Jan-1979,4.42,7.43,-2.54,12.55,15.09,18.34,-4.71,9.2,-100
01-Feb-1979,3.93,7.73,-3.09,12.55,15.64,17.97,-4.67,8.84,-100
01-Mar-1979,3.89,7.75,-3.15,12.54,15.69,17.6,-5.18,9.09,-100
01-Apr-1979,4.04,7.4,-2.63,12.54,15.16,17.22,-4.62,9.03,-100
01-May-1979,3.73,7.67,-3.25,12.52,15.78,16.85,-4.98,9.18,-100
01-Jun-1979,3.88,7.56,-3.22,12.51,15.73,16.56,-4.84,8.89,-100
01-Jul-1979,4.17,7.22,-2.32,12.5,14.82,16.36,-4.22,8.55,-100
01-Aug-1979,4.52,7.19,-2.17,12.5,14.67,16.09,-3.95,8.77,-100
01-Sep-1979,5.54,6.89,-1.35,12.49,13.84,15.72,-3.56,9.12,-100
01-Oct-1979,5.56,7.56,-1.97,12.77,14.73,15.22,-3.06,9.39,-100
01-Nov-1979,6.78,7.14,-1.42,12.9,14.33,14.7,-2.76,10.9,-100
01-Dec-1979,6.56,6.38,-0.24,12.22,12.45,14.12,-2.66,10.1,-100
01-Jan-1980,5.72,7.34,-1.7,12.75,14.46,13.99,-2.51,10.09,-100
01-Feb-1980,6.05,7.08,-1.61,12.46,14.08,12.94,-3.25,10.89,100
01-Mar-1980,5.49,6.57,-1.59,12.19,13.79,12.73,-3.12,12.73,100
01-Apr-1980,5.07,6.11,-1.25,11.62,12.87,12.73,-2.3,12.47,100
01-May-1980,5.49,5.76,-0.43,11.53,11.96,12.72,-2.25,9.99,100
01-Jun-1980,5.26,5.7,-0.29,11.6,11.89,12.71,-2.29,9.25,100
01-Jul-1980,4.87,5.9,-0.91,11.54,12.44,12.71,-2.33,9.29,100
01-Aug-1980,4.84,5.94,-1.29,11.34,12.63,12.71,-2.31,9.9,-100
01-Sep-1980,5.04,6.04,-1.16,11.04,12.2,12.71,-2.21,11.26,-100
01-Oct-1980,4.85,6.15,-1.02,10.54,11.57,12.71,-2.32,11.36,-100
01-Nov-1980,4.85,5.89,-0.98,9.82,10.81,12.71,-2.4,12.23,-100
01-Dec-1980,4.77,5.39,-0.96,9.09,10.05,12.71,-2.23,12.72,-100
01-Jan-1981,4.35,6.02,-1.27,9.21,10.48,12.71,-2.48,12.05,-100
01-Feb-1981,4.12,5.92,-1.07,9.2,10.26,12.72,-3.33,12.23,-100
01-Mar-1981,4.23,5.57,-0.82,9.18,10,12.72,-2.09,12.96,-100
01-Apr-1981,3.77,5.85,-1.15,9.16,10.31,12.72,-2.91,12.62,-100
01-May-1981,4.01,5.64,-1.09,9.14,10.22,12.73,-2.69,13.63,-100
01-Jun-1981,3.7,5.87,-1.12,9.12,10.24,12.73,-3.62,13.12,-100
01-Jul-1981,3.19,6.26,-1.25,9.1,10.35,12.73,-4.82,13.63,-100
01-Aug-1981,3.11,6.44,-1.2,9.09,10.28,12.73,-5.83,14.42,100
01-Sep-1981,2.98,6.63,-1.12,9.07,10.19,12.72,-6.5,15.04,100
01-Oct-1981,2.88,6.42,-1.1,9.06,10.15,12.72,-5.48,15.25,100
01-Nov-1981,3.47,6.06,-1.07,9.04,10.11,12.72,-4.26,14.08,100
01-Dec-1981,3.65,5.89,-0.93,7.38,8.31,12.72,-5.12,12.51,100
01-Jan-1982,3.15,6.32,-1,9.02,10.02,12.72,-5.45,13.46,100
01-Feb-1982,3.47,6.2,-0.98,9,9.98,12.71,-5.29,14.08,100
01-Mar-1982,2.9,6.42,-0.96,8.99,9.96,12.71,-5.76,13.39,100
01-Apr-1982,3.05,6.34,-0.94,8.98,9.92,12.7,-5.5,13.7,100
01-May-1982,3.2,6.26,-0.91,8.97,9.88,12.69,-5.21,13.32,100
01-Jun-1982,3.05,6.46,-0.89,8.96,9.85,12.68,-5.93,13.33,100
01-Jul-1982,3.3,6.2,-0.88,8.94,9.82,12.66,-5,13.94,100
01-Aug-1982,3.48,6,-0.87,8.93,9.8,12.65,-4.15,13.01,100
01-Sep-1982,4,5.67,-0.12,8.92,9.04,12.64,-2.47,12.04,100
01-Oct-1982,4.15,5.65,-0.09,9.4,9.49,12.64,-1.57,11.3,100
01-Nov-1982,4.16,5.76,-0.02,10.4,10.42,12.64,-1.86,10.27,100
01-Dec-1982,4.44,5.25,0.29,9.72,9.44,12.64,-1.56,10.42,-100
01-Jan-1983,4.44,5.68,0.16,11.04,10.89,12.64,-1.81,10.1,-100
01-Feb-1983,4.77,5.7,0.25,12.52,12.28,12.65,-1.29,10.32,-100
01-Mar-1983,4.76,5.83,0.33,12.54,12.21,13.21,-1.63,9.82,-100
01-Apr-1983,4.74,5.88,0.39,12.55,12.16,13.52,-1.83,10.19,-100
01-May-1983,4.49,5.89,0.46,12.46,12,12.68,-2.59,9.81,-100
01-Jun-1983,4.48,5.76,0.5,11.2,10.71,12.7,-2.59,10.34,-100
01-Jul-1983,4.16,6.03,-0.44,11.32,11.76,12.7,-3.58,10.55,-100
01-Aug-1983,4.19,6.05,0.13,11.66,11.53,12.71,-4.02,11.34,-100
01-Sep-1983,3.87,6.03,-0.2,9.94,10.14,12.72,-4.27,11.4,-100
01-Oct-1983,3.6,6.28,-0.79,10.13,10.92,12.72,-5.17,10.9,-100
01-Nov-1983,3.65,6.41,-0.52,11.24,11.75,12.73,-5.44,11.02,-100
01-Dec-1983,3.85,6.19,-0.22,10.66,10.89,13.12,-5.78,11.02,-100
01-Jan-1984,3.64,6.7,-0.72,12.63,13.35,12.76,-5.81,11.19,-100
01-Feb-1984,3.67,6.6,-0.7,11.74,12.44,12.74,-6.28,10.97,-100
01-Mar-1984,4.5,7.14,-0.67,12.42,13.09,12.74,-6.93,11.39,-100
01-Apr-1984,4.15,7.36,-1.35,12.1,13.45,12.75,-7.34,11.85,-100
01-May-1984,4.12,7.55,-0.59,11.75,12.35,12.75,-8.56,12.13,-100
01-Jun-1984,4.26,7.69,-0.51,12.7,13.21,12.74,-8.49,12.87,-100
01-Jul-1984,4.21,7.43,-0.45,12.38,12.83,12.74,-7.49,13.2,-100
01-Aug-1984,4.53,7.19,-0.41,12.34,12.75,12.73,-7.19,12.3,-100
01-Sep-1984,4.41,6.97,-0.36,11.32,11.68,12.73,-6.92,12.4,-100
01-Oct-1984,4.39,6.83,-0.3,11.29,11.59,12.72,-6.2,12.12,-100
01-Nov-1984,4.83,6.87,-0.25,12.66,12.91,12.74,-5.89,11.2,-100
01-Dec-1984,5,6.42,0.25,12.62,12.38,13.22,-5.77,11,-100
01-Jan-1985,4.89,6.66,-0.06,12.28,12.34,12.71,-5.32,10.83,-100
01-Feb-1985,4.93,6.53,0.02,11.67,11.65,12.7,-5.73,10.67,-100
01-Mar-1985,4.93,6.26,0.11,10.79,10.67,12.7,-5.35,11.24,-100
01-Apr-1985,5.4,6.74,0.2,12.63,12.43,13.93,-5.02,11,-100
01-May-1985,5.95,6.48,0.55,12.63,12.07,14.72,-3.77,10.55,-100
01-Jun-1985,5.87,6.18,0.85,12.63,11.78,13.53,-3.59,9.64,-100
01-Jul-1985,5.59,5.96,0.71,11.87,11.16,12.69,-3.85,9.51,-100
01-Aug-1985,5.47,5.85,0.21,10.79,10.58,12.69,-3.92,9.83,-100
01-Sep-1985,5.38,5.8,0.27,10.13,9.86,12.7,-3.98,9.65,-100
01-Oct-1985,5.34,5.72,0.41,9.66,9.24,12.7,-3.65,9.59,-100
01-Nov-1985,5.46,5.48,0.73,9.06,8.33,12.71,-3.28,9.34,-100
01-Dec-1985,5.31,4.88,1.26,8.42,7.16,12.72,-2.7,8.99,-100
